,state,county,Donald Trump,Joe Biden,Others
2344,Minnesota,Kanabec,6278.0,2774.0,190.0
2345,Minnesota,Kandiyohi,14437.0,8440.0,490.0
2346,Minnesota,Kittson,1546.0,1006.0,87.0
2347,Minnesota,Koochiching,4131.0,2659.0,132.0
2348,Minnesota,Lac qui Parle,2528.0,1446.0,66.0
2349,Minnesota,Lake,3393.0,3647.0,162.0
2350,Minnesota,Lake of the Woods,1704.0,671.0,33.0
2351,Minnesota,Le Sueur,10775.0,5672.0,371.0
2352,Minnesota,Lincoln,2121.0,937.0,57.0
2353,Minnesota,Lyon,7979.0,4634.0,280.0
2354,Minnesota,Mahnomen,1142.0,1112.0,50.0
2355,Minnesota,Marshall,3721.0,1295.0,97.0
2356,Minnesota,Martin,7480.0,3305.0,224.0
2357,Minnesota,McLeod,13986.0,6413.0,534.0
2358,Minnesota,Meeker,9359.0,3867.0,303.0
2359,Minnesota,Mille Lacs,9952.0,4404.0,333.0
2360,Minnesota,Morrison,14821.0,4367.0,370.0
2361,Minnesota,Mower,10025.0,8899.0,421.0
2362,Minnesota,Murray,3363.0,1449.0,84.0
2363,Minnesota,Nicollet,9018.0,9622.0,485.0
2364,Minnesota,Nobles,5600.0,2933.0,182.0
2365,Minnesota,Norman,1953.0,1404.0,84.0
2366,Minnesota,Olmsted,39692.0,49491.0,2202.0
2367,Minnesota,Otter Tail,23800.0,11958.0,641.0
2368,Minnesota,Pennington,4532.0,2568.0,177.0
2369,Minnesota,Pine,10256.0,5419.0,326.0
2370,Minnesota,Pipestone,3553.0,1306.0,81.0
2371,Minnesota,Polk,9865.0,5439.0,290.0
2372,Minnesota,Pope,4417.0,2477.0,128.0
2373,Minnesota,Ramsey,77376.0,211620.0,6981.0
2374,Minnesota,Red Lake,1454.0,691.0,51.0
2375,Minnesota,Redwood,5771.0,2355.0,158.0
2376,Minnesota,Renville,5467.0,2496.0,165.0
2377,Minnesota,Rice,17464.0,17402.0,820.0
2378,Minnesota,Rock,3583.0,1556.0,101.0
2379,Minnesota,Roseau,6065.0,2188.0,168.0
2380,Minnesota,Scott,45872.0,40040.0,2053.0
2381,Minnesota,Sherburne,36222.0,18065.0,1325.0
2382,Minnesota,Sibley,5864.0,2417.0,171.0
2383,Minnesota,St. Louis,49017.0,67704.0,2810.0
2384,Minnesota,Stearns,50959.0,31879.0,1997.0
2385,Minnesota,Steele,12656.0,7917.0,555.0
2386,Minnesota,Stevens,3044.0,1922.0,119.0
2387,Minnesota,Swift,3316.0,1784.0,93.0
2388,Minnesota,Todd,9753.0,3286.0,218.0
2389,Minnesota,Traverse,1172.0,661.0,31.0
2390,Minnesota,Wabasha,8153.0,4696.0,274.0
2391,Minnesota,Wadena,5520.0,2023.0,134.0
2392,Minnesota,Waseca,6624.0,3496.0,269.0
2393,Minnesota,Washington,73764.0,89165.0,3857.0
2394,Minnesota,Watonwan,3103.0,1987.0,111.0
2395,Minnesota,Wilkin,2328.0,1026.0,76.0
2396,Minnesota,Winona,13227.0,13333.0,613.0
2397,Minnesota,Wright,51973.0,28430.0,2023.0
2398,Minnesota,Yellow Medicine,3734.0,1688.0,106.0
2399,Mississippi,Adams,5696.0,7917.0,146.0
2400,Mississippi,Alcorn,12818.0,2782.0,211.0
2401,Mississippi,Amite,4503.0,2620.0,84.0
2402,Mississippi,Attala,5178.0,3542.0,112.0
2403,Mississippi,Benton,2570.0,1679.0,43.0
2404,Mississippi,Bolivar,4671.0,8904.0,180.0
2405,Mississippi,Calhoun,4625.0,1902.0,68.0
2406,Mississippi,Carroll,3924.0,1729.0,52.0
2407,Mississippi,Chickasaw,4175.0,3810.0,163.0
2408,Mississippi,Choctaw,3001.0,1185.0,39.0
2409,Mississippi,Claiborne,603.0,3772.0,78.0
2410,Mississippi,Clarke,5417.0,2838.0,92.0
2411,Mississippi,Clay,4181.0,5844.0,181.0
2412,Mississippi,Coahoma,2375.0,6020.0,112.0
2413,Mississippi,Copiah,6250.0,6470.0,177.0
2414,Mississippi,Covington,5854.0,3416.0,101.0
2415,Mississippi,DeSoto,46462.0,28265.0,1521.0
2416,Mississippi,Forrest,17290.0,13755.0,680.0
2417,Mississippi,Franklin,2923.0,1480.0,61.0
2418,Mississippi,George,9713.0,1218.0,133.0
2419,Mississippi,Greene,4794.0,966.0,56.0
2420,Mississippi,Grenada,6081.0,4734.0,104.0
2421,Mississippi,Hancock,16132.0,4504.0,321.0
2422,Mississippi,Harrison,46822.0,27728.0,1315.0
2423,Mississippi,Hinds,25141.0,73550.0,1500.0
2424,Mississippi,Holmes,1369.0,6588.0,158.0
2425,Mississippi,Humphreys,1118.0,3016.0,55.0
2426,Mississippi,Issaquena,308.0,355.0,13.0
2427,Mississippi,Itawamba,9438.0,1249.0,139.0
2428,Mississippi,Jackson,36295.0,17375.0,953.0
2429,Mississippi,Jasper,4302.0,4341.0,99.0
2430,Mississippi,Jefferson,531.0,3327.0,53.0
2431,Mississippi,Jefferson Davis,2534.0,3599.0,80.0
2432,Mississippi,Jones,21226.0,8517.0,348.0
2433,Mississippi,Kemper,1787.0,2887.0,58.0
2434,Mississippi,Lafayette,12949.0,10070.0,462.0
2435,Mississippi,Lamar,20704.0,7340.0,482.0
2436,Mississippi,Lauderdale,17967.0,12960.0,339.0
2437,Mississippi,Lawrence,4285.0,2260.0,72.0
2438,Mississippi,Leake,5228.0,3897.0,79.0
2439,Mississippi,Lee,24207.0,12189.0,607.0
2440,Mississippi,Leflore,3129.0,7648.0,116.0
2441,Mississippi,Lincoln,11596.0,5040.0,182.0
2442,Mississippi,Lowndes,13800.0,13087.0,386.0
2443,Mississippi,Madison,31091.0,24440.0,804.0
2444,Mississippi,Marion,8273.0,3787.0,134.0
2445,Mississippi,Marshall,7566.0,8057.0,207.0
2446,Mississippi,Monroe,11177.0,5874.0,228.0
2447,Mississippi,Montgomery,2917.0,2121.0,40.0
2448,Mississippi,Neshoba,8320.0,3260.0,140.0
2449,Mississippi,Newton,6997.0,3075.0,117.0
2450,Mississippi,Noxubee,1240.0,4040.0,61.0
2451,Mississippi,Oktibbeha,9004.0,10299.0,509.0
2452,Mississippi,Panola,8060.0,7403.0,172.0
2453,Mississippi,Pearl River,19595.0,4148.0,313.0
2454,Mississippi,Perry,4500.0,1362.0,60.0
2455,Mississippi,Pike,8479.0,8646.0,235.0
2456,Mississippi,Pontotoc,11550.0,2614.0,213.0
2457,Mississippi,Prentiss,8370.0,2153.0,138.0
2458,Mississippi,Quitman,1026.0,2150.0,53.0
2459,Mississippi,Rankin,50895.0,18847.0,913.0
2460,Mississippi,Scott,6285.0,4330.0,129.0
2461,Mississippi,Sharkey,688.0,1465.0,30.0
2462,Mississippi,Simpson,7635.0,4037.0,148.0
2463,Mississippi,Smith,6458.0,1791.0,78.0
2464,Mississippi,Stone,5964.0,1802.0,112.0
2465,Mississippi,Sunflower,2799.0,6781.0,103.0
2466,Mississippi,Tallahatchie,2488.0,3105.0,98.0
2467,Mississippi,Tate,8707.0,4183.0,211.0
2468,Mississippi,Tippah,8054.0,1937.0,111.0
2469,Mississippi,Tishomingo,7933.0,1059.0,155.0
2470,Mississippi,Tunica,926.0,2580.0,59.0
2471,Mississippi,Union,10373.0,2160.0,150.0
2472,Mississippi,Walthall,4220.0,2835.0,67.0
2473,Mississippi,Warren,10365.0,10442.0,249.0
2474,Mississippi,Washington,5300.0,12503.0,222.0
2475,Mississippi,Wayne,6307.0,3624.0,134.0
2476,Mississippi,Webster,4291.0,1043.0,68.0
2477,Mississippi,Wilkinson,1324.0,2749.0,57.0
2478,Mississippi,Winston,5112.0,4040.0,92.0
2479,Mississippi,Yalobusha,3671.0,2785.0,82.0
2480,Mississippi,Yazoo,4832.0,5496.0,113.0
2481,Missouri,Adair,6413.0,3710.0,213.0
2482,Missouri,Andrew,7255.0,2351.0,146.0
2483,Missouri,Atchison,2199.0,564.0,51.0
2484,Missouri,Audrain,7732.0,2704.0,220.0
2485,Missouri,Barry,12425.0,2948.0,225.0
2486,Missouri,Barton,5168.0,844.0,65.0
2487,Missouri,Bates,6597.0,1672.0,147.0
2488,Missouri,Benton,8109.0,2180.0,187.0
2489,Missouri,Bollinger,5167.0,750.0,66.0
2490,Missouri,Boone,38646.0,50064.0,2458.0
2491,Missouri,Buchanan,22450.0,13445.0,703.0
2492,Missouri,Butler,14602.0,3301.0,238.0
2493,Missouri,Caldwell,3725.0,897.0,60.0
2494,Missouri,Callaway,14815.0,5870.0,459.0
2495,Missouri,Camden,18850.0,5652.0,310.0
2496,Missouri,Cape Girardeau,28907.0,10760.0,661.0
2497,Missouri,Carroll,3706.0,786.0,40.0
2498,Missouri,Carter,2451.0,418.0,28.0
2499,Missouri,Cass,37197.0,19052.0,1159.0
2500,Missouri,Cedar,5788.0,1145.0,111.0
2501,Missouri,Chariton,3111.0,916.0,50.0
2502,Missouri,Christian,34920.0,11131.0,788.0
2503,Missouri,Clark,2672.0,678.0,44.0
2504,Missouri,Clay,64605.0,59400.0,2564.0
2505,Missouri,Clinton,7799.0,2896.0,193.0
2506,Missouri,Cole,26086.0,12694.0,749.0
2507,Missouri,Cooper,6272.0,2249.0,172.0
2508,Missouri,Crawford,8725.0,2113.0,135.0
2509,Missouri,Dade,3414.0,656.0,49.0
2510,Missouri,Dallas,6619.0,1380.0,105.0
2511,Missouri,Daviess,3102.0,746.0,63.0
2512,Missouri,DeKalb,3828.0,930.0,85.0
2513,Missouri,Dent,5987.0,1056.0,99.0
2514,Missouri,Douglas,5898.0,1016.0,86.0
2515,Missouri,Dunklin,8135.0,2200.0,84.0
2516,Missouri,Franklin,38058.0,14569.0,1058.0
2517,Missouri,Gasconade,6222.0,1601.0,100.0
2518,Missouri,Gentry,2581.0,613.0,43.0
2519,Missouri,Greene,83630.0,55068.0,3102.0
2520,Missouri,Grundy,3585.0,799.0,53.0
2521,Missouri,Harrison,3198.0,597.0,31.0
2522,Missouri,Henry,8027.0,2619.0,142.0
2523,Missouri,Hickory,3966.0,1056.0,58.0
2524,Missouri,Holt,1976.0,338.0,29.0
2525,Missouri,Howard,3553.0,1413.0,126.0
2526,Missouri,Howell,15181.0,3218.0,251.0
2527,Missouri,Iron,3596.0,945.0,51.0
2528,Missouri,Jackson,126535.0,199842.0,6686.0
2529,Missouri,Jasper,37728.0,13549.0,1075.0
2530,Missouri,Jefferson,77046.0,37523.0,2119.0
2531,Missouri,Johnson,15489.0,6974.0,660.0
2532,Missouri,Knox,1486.0,340.0,28.0
2533,Missouri,Laclede,13762.0,2780.0,251.0
2534,Missouri,Lafayette,12273.0,4472.0,310.0
2535,Missouri,Lawrence,14426.0,3214.0,265.0
2536,Missouri,Lewis,3553.0,984.0,72.0
2537,Missouri,Lincoln,21848.0,6607.0,563.0
2538,Missouri,Linn,4363.0,1275.0,88.0
2539,Missouri,Livingston,5267.0,1410.0,81.0
2540,Missouri,Macon,6076.0,1662.0,98.0
2541,Missouri,Madison,4584.0,1019.0,73.0
2542,Missouri,Maries,3892.0,814.0,65.0
2543,Missouri,Marion,9915.0,3202.0,231.0
2544,Missouri,McDonald,7465.0,1439.0,149.0
2545,Missouri,Mercer,1541.0,222.0,16.0
2546,Missouri,Miller,10176.0,2038.0,168.0
2547,Missouri,Mississippi,3537.0,1178.0,41.0
2548,Missouri,Moniteau,5744.0,1308.0,105.0
2549,Missouri,Monroe,3477.0,936.0,70.0
2550,Missouri,Montgomery,4465.0,1208.0,99.0
2551,Missouri,Morgan,7442.0,1924.0,121.0
2552,Missouri,New Madrid,5447.0,1748.0,55.0
2553,Missouri,Newton,22120.0,5818.0,467.0
2554,Missouri,Nodaway,6865.0,2853.0,175.0
2555,Missouri,Oregon,3847.0,823.0,69.0
2556,Missouri,Osage,6425.0,1037.0,77.0
2557,Missouri,Ozark,4064.0,752.0,48.0
2558,Missouri,Pemiscot,4120.0,1560.0,55.0
2559,Missouri,Perry,7657.0,1664.0,126.0
2560,Missouri,Pettis,13854.0,4783.0,460.0
2561,Missouri,Phelps,13480.0,5637.0,451.0
2562,Missouri,Pike,5863.0,1717.0,115.0
2563,Missouri,Platte,28917.0,27179.0,1174.0
2564,Missouri,Polk,11850.0,2885.0,329.0
2565,Missouri,Pulaski,10329.0,3740.0,345.0
2566,Missouri,Putnam,1984.0,361.0,16.0
2567,Missouri,Ralls,4396.0,1205.0,61.0
2568,Missouri,Randolph,8018.0,2485.0,241.0
2569,Missouri,Ray,8345.0,3109.0,195.0
2570,Missouri,Reynolds,2733.0,529.0,36.0
2571,Missouri,Ripley,4839.0,833.0,45.0
2572,Missouri,Saline,6451.0,2904.0,164.0
2573,Missouri,Schuyler,1606.0,373.0,24.0
2574,Missouri,Scotland,1560.0,388.0,36.0
2575,Missouri,Scott,13769.0,3753.0,197.0
2576,Missouri,Shannon,3165.0,706.0,35.0
2577,Missouri,Shelby,2700.0,592.0,58.0
2578,Missouri,St. Charles,128389.0,89530.0,4098.0
2579,Missouri,St. Clair,3932.0,988.0,54.0
2580,Missouri,St. Francois,20511.0,7044.0,446.0
2581,Missouri,St. Louis,199493.0,328151.0,8802.0
2582,Missouri,St. Louis city,21474.0,110089.0,2304.0
2583,Missouri,Ste. Genevieve,6630.0,2713.0,141.0
2584,Missouri,Stoddard,11484.0,1819.0,123.0
2585,Missouri,Stone,14800.0,3506.0,177.0
2586,Missouri,Sullivan,1974.0,478.0,19.0
2587,Missouri,Taney,20508.0,5339.0,441.0
2588,Missouri,Texas,9478.0,1716.0,121.0
2589,Missouri,Vernon,7155.0,1903.0,127.0
2590,Missouri,Warren,13222.0,4769.0,384.0
2591,Missouri,Washington,8047.0,1804.0,125.0
2592,Missouri,Wayne,4987.0,845.0,46.0
2593,Missouri,Webster,14880.0,3573.0,326.0
2594,Missouri,Worth,877.0,215.0,15.0
2595,Missouri,Wright,7453.0,1168.0,118.0
2596,Montana,Beaverhead,3923.0,1608.0,130.0
2597,Montana,Big Horn,2207.0,2491.0,86.0
2598,Montana,Blaine,1469.0,1589.0,59.0
2599,Montana,Broadwater,3173.0,835.0,89.0
2600,Montana,Carbon,4468.0,2421.0,212.0
2601,Montana,Carter,775.0,74.0,15.0
2602,Montana,Cascade,23315.0,15456.0,1114.0
2603,Montana,Chouteau,1891.0,991.0,92.0
2604,Montana,Custer,4205.0,1514.0,164.0
2605,Montana,Daniels,799.0,195.0,20.0
2606,Montana,Dawson,3758.0,962.0,117.0
2607,Montana,Deer Lodge,2186.0,2562.0,143.0
2608,Montana,Fallon,1375.0,172.0,28.0
2609,Montana,Fergus,4869.0,1496.0,166.0
2610,Montana,Flathead,38321.0,20274.0,1663.0
2611,Montana,Gallatin,31696.0,37044.0,2767.0
2612,Montana,Garfield,764.0,41.0,8.0
2613,Montana,Glacier,1884.0,3610.0,145.0
2614,Montana,Golden Valley,414.0,78.0,11.0
2615,Montana,Granite,1419.0,638.0,45.0
2616,Montana,Hill,3957.0,2981.0,244.0
2617,Montana,Jefferson,5345.0,2625.0,221.0
2618,Montana,Judith Basin,1040.0,275.0,29.0
2619,Montana,Lake,9322.0,6916.0,388.0
2620,Montana,Lewis and Clark,21409.0,19743.0,1333.0
2621,Montana,Liberty,821.0,249.0,13.0
2622,Montana,Lincoln,8672.0,2835.0,240.0
2623,Montana,Madison,4191.0,1771.0,151.0
2624,Montana,McCone,956.0,155.0,17.0
2625,Montana,Meagher,833.0,258.0,19.0
2626,Montana,Mineral,1828.0,686.0,49.0
2627,Montana,Missoula,26347.0,43357.0,2282.0
2628,Montana,Musselshell,2423.0,413.0,45.0
2629,Montana,Park,6025.0,5280.0,313.0
2630,Montana,Petroleum,298.0,39.0,14.0
2631,Montana,Phillips,1936.0,416.0,34.0
2632,Montana,Pondera,2031.0,903.0,61.0
2633,Montana,Powder River,970.0,154.0,12.0
2634,Montana,Powell,2355.0,752.0,88.0
2635,Montana,Prairie,603.0,126.0,15.0
2636,Montana,Ravalli,19114.0,8763.0,630.0
2637,Montana,Richland,4800.0,875.0,123.0
2638,Montana,Roosevelt,1996.0,1910.0,122.0
2639,Montana,Rosebud,2486.0,1199.0,99.0
2640,Montana,Sanders,5660.0,1820.0,172.0
2641,Montana,Sheridan,1403.0,574.0,53.0
2642,Montana,Silver Bow,7745.0,10392.0,690.0
2643,Montana,Stillwater,4462.0,1156.0,123.0
2644,Montana,Sweet Grass,1840.0,549.0,57.0
2645,Montana,Teton,2608.0,1007.0,80.0
2646,Montana,Toole,1596.0,467.0,60.0
2647,Montana,Treasure,373.0,78.0,9.0
2648,Montana,Valley,3135.0,1030.0,107.0
2649,Montana,Wheatland,823.0,225.0,20.0
2650,Montana,Wibaux,516.0,77.0,5.0
2651,Montana,Yellowstone,50772.0,30679.0,2370.0
2652,Nebraska,Adams,10085.0,4213.0,355.0
2653,Nebraska,Antelope,3093.0,452.0,38.0
2654,Nebraska,Arthur,260.0,21.0,4.0
2655,Nebraska,Banner,362.0,43.0,6.0
2656,Nebraska,Blaine,280.0,35.0,2.0
2657,Nebraska,Boone,2653.0,499.0,74.0
2658,Nebraska,Box Butte,4002.0,1051.0,147.0
2659,Nebraska,Boyd,1010.0,135.0,10.0
2660,Nebraska,Brown,1470.0,191.0,23.0
2661,Nebraska,Buffalo,16640.0,6350.0,721.0
2662,Nebraska,Burt,2580.0,1063.0,96.0
2663,Nebraska,Butler,3542.0,873.0,103.0
2664,Nebraska,Cass,10121.0,4737.0,468.0
2665,Nebraska,Cedar,4174.0,725.0,116.0
2666,Nebraska,Chase,1740.0,226.0,34.0
2667,Nebraska,Cherry,2844.0,373.0,52.0
2668,Nebraska,Cheyenne,3813.0,855.0,108.0
2669,Nebraska,Clay,2848.0,632.0,90.0
2670,Nebraska,Colfax,2636.0,1025.0,65.0
2671,Nebraska,Cuming,3507.0,870.0,82.0
2672,Nebraska,Custer,5090.0,786.0,134.0
2673,Nebraska,Dakota,3926.0,2744.0,147.0
2674,Nebraska,Dawes,2931.0,1082.0,138.0
2675,Nebraska,Dawson,6524.0,2497.0,170.0
2676,Nebraska,Deuel,871.0,141.0,22.0
2677,Nebraska,Dixon,2335.0,651.0,108.0
2678,Nebraska,Dodge,10984.0,5544.0,410.0
2679,Nebraska,Douglas,119159.0,150350.0,7031.0
2680,Nebraska,Dundy,883.0,105.0,15.0
2681,Nebraska,Fillmore,2359.0,693.0,96.0
2682,Nebraska,Franklin,1437.0,276.0,15.0
2683,Nebraska,Frontier,1229.0,189.0,28.0
2684,Nebraska,Furnas,2163.0,399.0,40.0
2685,Nebraska,Gage,7445.0,3385.0,289.0
2686,Nebraska,Garden,1016.0,161.0,23.0
2687,Nebraska,Garfield,933.0,133.0,10.0
2688,Nebraska,Gosper,893.0,215.0,13.0
2689,Nebraska,Grant,375.0,20.0,7.0
2690,Nebraska,Greeley,1016.0,229.0,14.0
2691,Nebraska,Hall,16189.0,7681.0,580.0
2692,Nebraska,Hamilton,4309.0,1118.0,139.0
2693,Nebraska,Harlan,1615.0,282.0,37.0
2694,Nebraska,Hayes,494.0,34.0,8.0
2695,Nebraska,Hitchcock,1264.0,175.0,31.0
2696,Nebraska,Holt,4769.0,686.0,95.0
2697,Nebraska,Hooker,376.0,59.0,7.0
2698,Nebraska,Howard,2786.0,648.0,77.0
2699,Nebraska,Jefferson,2616.0,1016.0,98.0
2700,Nebraska,Johnson,1518.0,647.0,68.0
2701,Nebraska,Kearney,2822.0,701.0,94.0
2702,Nebraska,Keith,3544.0,763.0,62.0
2703,Nebraska,Keya Paha,476.0,49.0,5.0
2704,Nebraska,Kimball,1563.0,268.0,46.0
2705,Nebraska,Knox,3721.0,905.0,82.0
2706,Nebraska,Lancaster,70092.0,82293.0,4830.0
2707,Nebraska,Lincoln,13071.0,3692.0,400.0
2708,Nebraska,Logan,407.0,38.0,5.0
2709,Nebraska,Loup,370.0,75.0,9.0
2710,Nebraska,Madison,11940.0,3478.0,401.0
2711,Nebraska,McPherson,275.0,17.0,10.0
2712,Nebraska,Merrick,3419.0,743.0,120.0
2713,Nebraska,Morrill,2113.0,386.0,59.0
2714,Nebraska,Nance,1437.0,359.0,36.0
2715,Nebraska,Nemaha,2428.0,921.0,83.0
2716,Nebraska,Nuckolls,1857.0,409.0,39.0
2717,Nebraska,Otoe,5649.0,2490.0,216.0
2718,Nebraska,Pawnee,1071.0,322.0,36.0
2719,Nebraska,Perkins,1321.0,199.0,25.0
2720,Nebraska,Phelps,4157.0,752.0,112.0
2721,Nebraska,Pierce,3462.0,480.0,70.0
2722,Nebraska,Platte,12186.0,3260.0,275.0
2723,Nebraska,Polk,2291.0,530.0,66.0
2724,Nebraska,Red Willow,4525.0,811.0,134.0
2725,Nebraska,Richardson,3073.0,996.0,65.0
2726,Nebraska,Rock,744.0,84.0,14.0
2727,Nebraska,Saline,3631.0,1986.0,163.0
2728,Nebraska,Sarpy,51979.0,41206.0,3008.0
2729,Nebraska,Saunders,9108.0,3331.0,347.0
2730,Nebraska,Scotts Bluff,10952.0,4196.0,376.0
2731,Nebraska,Seward,6490.0,2438.0,271.0
2732,Nebraska,Sheridan,2292.0,340.0,52.0
2733,Nebraska,Sherman,1322.0,343.0,35.0
2734,Nebraska,Sioux,642.0,72.0,17.0
2735,Nebraska,Stanton,2561.0,532.0,72.0
2736,Nebraska,Thayer,2308.0,624.0,57.0
2737,Nebraska,Thomas,377.0,45.0,5.0
2738,Nebraska,Thurston,1180.0,1122.0,77.0
2739,Nebraska,Valley,1901.0,412.0,31.0
2740,Nebraska,Washington,8583.0,3554.0,330.0
2741,Nebraska,Wayne,3055.0,1022.0,141.0
2742,Nebraska,Webster,1511.0,335.0,30.0
2743,Nebraska,Wheeler,438.0,59.0,6.0
2744,Nebraska,York,5337.0,1630.0,194.0
2745,Nevada,Carson City,16113.0,12735.0,891.0
2746,Nevada,Churchill,9372.0,3051.0,467.0
2747,Nevada,Clark,430930.0,521852.0,19728.0
2748,Nevada,Douglas,21630.0,11571.0,924.0
2749,Nevada,Elko,16741.0,4557.0,669.0
2750,Nevada,Esmeralda,400.0,74.0,13.0
2751,Nevada,Eureka,895.0,105.0,17.0
2752,Nevada,Humboldt,5877.0,1689.0,205.0
2753,Nevada,Lander,2198.0,496.0,71.0
2754,Nevada,Lincoln,2067.0,330.0,49.0
2755,Nevada,Lyon,20914.0,8473.0,851.0
2756,Nevada,Mineral,1423.0,829.0,83.0
2757,Nevada,Nye,17528.0,7288.0,562.0
2758,Nevada,Pershing,1731.0,547.0,42.0
2759,Nevada,Storey,1908.0,902.0,67.0
2760,Nevada,Washoe,116760.0,128128.0,7254.0
2761,Nevada,White Pine,3403.0,859.0,107.0
2762,New Hampshire,Acworth,269.0,293.0,7.0
2763,New Hampshire,Albany,190.0,250.0,9.0
2764,New Hampshire,Alexandria,616.0,440.0,24.0
2765,New Hampshire,Allenstown,1233.0,1050.0,42.0
2766,New Hampshire,Alstead,477.0,684.0,28.0
2767,New Hampshire,Alton,2420.0,1438.0,45.0
2768,New Hampshire,Amherst,3208.0,4796.0,133.0
2769,New Hampshire,Andover,726.0,844.0,25.0
2770,New Hampshire,Antrim,779.0,761.0,44.0
2771,New Hampshire,Ashland,562.0,632.0,24.0
2772,New Hampshire,Atkinson,2795.0,2250.0,59.0
2773,New Hampshire,Auburn,2265.0,1619.0,46.0
2774,New Hampshire,Barnstead,1698.0,1150.0,74.0
2775,New Hampshire,Barrington,2733.0,3142.0,129.0
2776,New Hampshire,Bartlett,773.0,1374.0,23.0
2777,New Hampshire,Bath,353.0,259.0,11.0
2778,New Hampshire,Bedford,7052.0,7521.0,166.0
2779,New Hampshire,Belmont,2365.0,1609.0,78.0
2780,New Hampshire,Bennington,424.0,395.0,18.0
2781,New Hampshire,Benton,143.0,89.0,3.0
2782,New Hampshire,Berlin,1852.0,2147.0,66.0
2783,New Hampshire,Bethlehem,620.0,1021.0,30.0
2784,New Hampshire,Boscawen,1064.0,931.0,45.0
2785,New Hampshire,Bow,2167.0,3256.0,89.0
2786,New Hampshire,Bradford,478.0,563.0,32.0
2787,New Hampshire,Brentwood,1372.0,1505.0,37.0
2788,New Hampshire,Bridgewater,472.0,364.0,21.0
2789,New Hampshire,Bristol,994.0,842.0,35.0
2790,New Hampshire,Brookfield,315.0,218.0,12.0
2791,New Hampshire,Brookline,1647.0,1903.0,78.0
2792,New Hampshire,Campton,964.0,1120.0,45.0
2793,New Hampshire,Canaan,890.0,1162.0,34.0
2794,New Hampshire,Candia,1702.0,1039.0,48.0
2795,New Hampshire,Canterbury,718.0,1009.0,27.0
2796,New Hampshire,Carroll,267.0,266.0,5.0
2797,New Hampshire,Center Harbor,407.0,379.0,6.0
2798,New Hampshire,Charlestown,1239.0,1185.0,57.0
2799,New Hampshire,Chatham,130.0,106.0,8.0
2800,New Hampshire,Chester,1951.0,1465.0,53.0
2801,New Hampshire,Chesterfield,958.0,1390.0,44.0
2802,New Hampshire,Chichester,930.0,770.0,36.0
2803,New Hampshire,Claremont,2788.0,2895.0,130.0
2804,New Hampshire,Clarksville,108.0,72.0,3.0
2805,New Hampshire,Colebrook,630.0,418.0,26.0
2806,New Hampshire,Columbia,235.0,114.0,2.0
2807,New Hampshire,Concord,7983.0,15511.0,381.0
2808,New Hampshire,Conway,2465.0,3411.0,90.0
2809,New Hampshire,Cornish,408.0,679.0,22.0
2810,New Hampshire,Croydon,319.0,172.0,22.0
2811,New Hampshire,Dalton,295.0,231.0,2.0
2812,New Hampshire,Danbury,414.0,290.0,21.0
2813,New Hampshire,Danville,1686.0,1082.0,48.0
2814,New Hampshire,Deerfield,1786.0,1360.0,75.0
2815,New Hampshire,Deering,670.0,462.0,26.0
2816,New Hampshire,Derry,9412.0,8215.0,267.0
2817,New Hampshire,Dixville,0.0,5.0,0.0
2818,New Hampshire,Dorchester,124.0,105.0,4.0
2819,New Hampshire,Dover,6331.0,12508.0,390.0
2820,New Hampshire,Dublin,404.0,687.0,18.0
2821,New Hampshire,Dummer,113.0,67.0,4.0
2822,New Hampshire,Dunbarton,1121.0,877.0,32.0
2823,New Hampshire,Durham,1712.0,5970.0,128.0
2824,New Hampshire,East Kingston,889.0,781.0,22.0
2825,New Hampshire,Easton,64.0,167.0,3.0
2826,New Hampshire,Eaton,117.0,188.0,4.0
2827,New Hampshire,Effingham,526.0,391.0,9.0
2828,New Hampshire,Ellsworth,32.0,45.0,1.0
2829,New Hampshire,Enfield,930.0,1777.0,58.0
2830,New Hampshire,Epping,2311.0,2047.0,79.0
2831,New Hampshire,Epsom,1702.0,1180.0,45.0
2832,New Hampshire,Errol,148.0,74.0,1.0
2833,New Hampshire,Exeter,3321.0,6820.0,195.0
2834,New Hampshire,Farmington,2000.0,1365.0,68.0
2835,New Hampshire,Fitzwilliam,682.0,666.0,19.0
2836,New Hampshire,Francestown,534.0,592.0,26.0
2837,New Hampshire,Franconia,248.0,542.0,11.0
2838,New Hampshire,Franklin,2281.0,1804.0,93.0
2839,New Hampshire,Freedom,538.0,538.0,14.0
2840,New Hampshire,Fremont,1635.0,1151.0,53.0
2841,New Hampshire,Gilford,2748.0,2508.0,57.0
2842,New Hampshire,Gilmanton,1423.0,1020.0,57.0
2843,New Hampshire,Gilsum,263.0,240.0,13.0
2844,New Hampshire,Goffstown,5040.0,4967.0,189.0
2845,New Hampshire,Gorham,748.0,906.0,32.0
2846,New Hampshire,Goshen,284.0,186.0,11.0
2847,New Hampshire,Grafton,423.0,345.0,16.0
2848,New Hampshire,Grantham,747.0,1669.0,31.0
2849,New Hampshire,Greenfield,466.0,529.0,15.0
2850,New Hampshire,Greenland,1160.0,1723.0,36.0
2851,New Hampshire,Greenville,532.0,501.0,21.0
2852,New Hampshire,Groton,232.0,142.0,6.0
2853,New Hampshire,Hampstead,3303.0,2494.0,100.0
2854,New Hampshire,Hampton,5212.0,6150.0,140.0
